,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana,Cod_Data,codregiao
1033742,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-31,30,3015268.0,450166,762,9620,10,,,1.0,20210731,5
1033743,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-01,31,3015268.0,450865,699,9630,10,,,1.0,20210801,5
1033744,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-02,31,3015268.0,451570,705,9644,14,,,1.0,20210802,5
1033745,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-03,31,3015268.0,451894,324,9661,17,,,1.0,20210803,5
1033746,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-04,31,3015268.0,452527,633,9677,16,,,1.0,20210804,5
1033747,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-05,31,3015268.0,453192,665,9689,12,,,1.0,20210805,5
1033748,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-06,31,3015268.0,454184,992,9703,14,,,1.0,20210806,5
1033749,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-07,31,3015268.0,454767,583,9716,13,,,1.0,20210807,5
1033750,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-08,32,3015268.0,455088,321,9723,7,,,1.0,20210808,5
1033751,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-09,32,3015268.0,455682,594,9741,18,,,1.0,20210809,5
1033752,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-10,32,3015268.0,456129,447,9760,19,,,1.0,20210810,5
1033753,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-11,32,3015268.0,456791,662,9772,12,,,1.0,20210811,5
1033754,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-12,32,3015268.0,457452,661,9781,9,,,1.0,20210812,5
1033755,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-13,32,3015268.0,458052,600,9792,11,,,1.0,20210813,5
1033756,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-14,32,3015268.0,459095,1043,9802,10,,,1.0,20210814,5
1033757,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-15,33,3015268.0,459593,498,9818,16,,,1.0,20210815,5
1033758,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-16,33,3015268.0,460361,768,9839,21,,,1.0,20210816,5
1033759,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-17,33,3015268.0,460840,479,9849,10,,,1.0,20210817,5
1033760,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-18,33,3015268.0,461422,582,9863,14,,,1.0,20210818,5
1033761,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-19,33,3015268.0,461925,503,9878,15,,,1.0,20210819,5
1033762,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-20,33,3015268.0,462687,762,9887,9,,,1.0,20210820,5
1033763,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-21,33,3015268.0,463530,843,9898,11,,,1.0,20210821,5
1033764,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-22,34,3015268.0,463942,412,9914,16,,,1.0,20210822,5
1033765,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-23,34,3015268.0,465073,1131,9934,20,,,1.0,20210823,5
1033766,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-24,34,3015268.0,465555,482,9948,14,,,1.0,20210824,5
1033767,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-25,34,3015268.0,466294,739,9966,18,,,1.0,20210825,5
1033768,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-26,34,3015268.0,466840,546,9983,17,,,1.0,20210826,5
1033769,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-27,34,3015268.0,467693,853,9993,10,,,1.0,20210827,5
1033770,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-28,34,3015268.0,468264,571,10007,14,,,1.0,20210828,5
1033771,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-29,35,3015268.0,468944,680,10024,17,,,1.0,20210829,5
1033772,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-30,35,3015268.0,469940,996,10041,17,,,1.0,20210830,5
1033773,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-31,35,3015268.0,470471,531,10054,13,,,1.0,20210831,5
1033774,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-01,35,3015268.0,471656,1185,10062,8,,,1.0,20210901,5
1033775,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-02,35,3015268.0,472677,1021,10084,22,,,1.0,20210902,5
1033776,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-03,35,3015268.0,473731,1054,10104,20,,,1.0,20210903,5
1033777,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-04,35,3015268.0,474420,689,10116,12,,,1.0,20210904,5
1033778,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-05,36,3015268.0,475083,663,10128,12,,,1.0,20210905,5
1033779,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-06,36,3015268.0,476143,1060,10144,16,,,1.0,20210906,5
1033780,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-07,36,3015268.0,476789,646,10156,12,,,1.0,20210907,5
1033781,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-08,36,3015268.0,477592,803,10166,10,,,1.0,20210908,5
1033782,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-09,36,3015268.0,478117,525,10178,12,,,1.0,20210909,5
1033783,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-10,36,3015268.0,478695,578,10191,13,,,1.0,20210910,5
1033784,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-11,36,3015268.0,479284,589,10201,10,,,1.0,20210911,5
1033785,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-12,37,3015268.0,480018,734,10212,11,,,1.0,20210912,5
1033786,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-13,37,3015268.0,480823,805,10222,10,,,1.0,20210913,5
1033787,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-14,37,3015268.0,481699,876,10230,8,,,1.0,20210914,5
1033788,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-15,37,3015268.0,482337,638,10245,15,,,1.0,20210915,5
1033789,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-16,37,3015268.0,482967,630,10260,15,,,1.0,20210916,5
1033790,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-17,37,3015268.0,483705,738,10267,7,,,1.0,20210917,5
1033791,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-18,37,3015268.0,484499,794,10273,6,,,1.0,20210918,5
1033792,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-19,38,3015268.0,485590,1091,10284,11,,,1.0,20210919,5
1033793,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-20,38,3015268.0,486686,1096,10298,14,,,1.0,20210920,5
1033794,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-21,38,3015268.0,487325,639,10311,13,,,1.0,20210921,5
1033795,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-22,38,3015268.0,488141,816,10323,12,,,1.0,20210922,5
1033796,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-23,38,3015268.0,489118,977,10342,19,,,1.0,20210923,5
1033797,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-24,38,3015268.0,490122,1004,10364,22,,,1.0,20210924,5
1033798,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-25,38,3015268.0,490909,787,10382,18,,,1.0,20210925,5
1033799,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-26,39,3015268.0,491564,655,10395,13,,,1.0,20210926,5
1033800,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-27,39,3015268.0,492977,1413,10415,20,,,1.0,20210927,5
1033801,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-28,39,3015268.0,493698,721,10435,20,,,1.0,20210928,5
1033802,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-29,39,3015268.0,494299,601,10454,19,,,1.0,20210929,5
1033803,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-09-30,39,3015268.0,495249,950,10464,10,,,1.0,20210930,5
1033804,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-01,39,3015268.0,496186,937,10480,16,,,1.0,20211001,5
1033805,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-02,39,3015268.0,496779,593,10488,8,,,1.0,20211002,5
1033806,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-03,40,3015268.0,498043,1264,10495,7,,,1.0,20211003,5
1033807,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-04,40,3015268.0,499033,990,10510,15,,,1.0,20211004,5
1033808,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-05,40,3015268.0,502049,3016,10527,17,,,1.0,20211005,5
1033809,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-06,40,3015268.0,502732,683,10537,10,,,1.0,20211006,5
1033810,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-07,40,3015268.0,503720,988,10569,32,,,1.0,20211007,5
1033811,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-08,40,3015268.0,504772,1052,10585,16,,,1.0,20211008,5
1033812,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-09,40,3015268.0,505543,771,10594,9,,,1.0,20211009,5
1033813,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-10,41,3015268.0,506429,886,10604,10,,,1.0,20211010,5
1033814,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-11,41,3015268.0,507407,978,10621,17,,,1.0,20211011,5
1033815,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-12,41,3015268.0,507861,454,10633,12,,,1.0,20211012,5
1033816,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-13,41,3015268.0,508623,762,10648,15,,,1.0,20211013,5
1033817,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-14,41,3015268.0,509148,525,10664,16,,,1.0,20211014,5
1033818,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-15,41,3015268.0,509543,395,10681,17,,,1.0,20211015,5
1033819,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-16,41,3015268.0,510159,616,10692,11,,,1.0,20211016,5
1033820,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-17,42,3015268.0,510684,525,10703,11,,,1.0,20211017,5
1033821,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-18,42,3015268.0,511145,461,10720,17,,,1.0,20211018,5
1033822,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-19,42,3015268.0,511593,448,10732,12,,,1.0,20211019,5
1033823,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-20,42,3015268.0,512089,496,10745,13,,,1.0,20211020,5
1033824,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-21,42,3015268.0,512510,421,10756,11,,,1.0,20211021,5
1033825,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-22,42,3015268.0,512913,403,10766,10,,,1.0,20211022,5
1033826,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-23,42,3015268.0,513191,278,10786,20,,,1.0,20211023,5
1033827,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-24,43,3015268.0,513506,315,10791,5,,,1.0,20211024,5
1033828,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-25,43,3015268.0,513737,231,10812,21,,,1.0,20211025,5
1033829,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-26,43,3015268.0,514035,298,10831,19,,,1.0,20211026,5
1033830,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-27,43,3015268.0,514293,258,10841,10,,,1.0,20211027,5
1033831,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-28,43,3015268.0,514538,245,10850,9,,,1.0,20211028,5
1033832,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-29,43,3015268.0,514733,195,10857,7,,,1.0,20211029,5
1033833,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-30,43,3015268.0,514815,82,10866,9,,,1.0,20211030,5
1033834,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-10-31,44,3015268.0,514936,121,10877,11,,,1.0,20211031,5
1033835,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-01,44,3015268.0,515134,198,10886,9,,,1.0,20211101,5
1033836,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-02,44,3015268.0,515211,77,10894,8,,,1.0,20211102,5
1033837,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-03,44,3015268.0,515399,188,10902,8,,,1.0,20211103,5
1033838,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-04,44,3015268.0,515497,98,10906,4,,,1.0,20211104,5
1033839,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-05,44,3015268.0,515639,142,10911,5,,,1.0,20211105,5
1033840,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-06,44,3015268.0,515639,0,10911,0,,,1.0,20211106,5
1033841,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-07,45,3015268.0,515639,0,10911,0,,,1.0,20211107,5
1033842,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-08,45,3015268.0,515957,318,10920,9,,,1.0,20211108,5
1033843,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-09,45,3015268.0,516055,98,10928,8,,,1.0,20211109,5
1033844,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-10,45,3015268.0,516194,139,10938,10,,,1.0,20211110,5
1033845,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-11,45,3015268.0,516340,146,10947,9,,,1.0,20211111,5
1033846,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-12,45,3015268.0,516470,130,10957,10,,,1.0,20211112,5
1033847,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-13,45,3015268.0,516470,0,10957,0,,,1.0,20211113,5
1033848,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-14,46,3015268.0,516470,0,10957,0,,,1.0,20211114,5
1033849,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-15,46,3015268.0,516470,0,10957,0,,,1.0,20211115,5
1033850,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-16,46,3015268.0,516724,254,10969,12,,,1.0,20211116,5
1033851,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-17,46,3015268.0,516897,173,10981,12,,,1.0,20211117,5
1033852,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-18,46,3015268.0,517017,120,10988,7,,,1.0,20211118,5
1033853,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-19,46,3015268.0,517109,92,10994,6,,,1.0,20211119,5
1033854,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-20,46,3015268.0,517109,0,10994,0,,,1.0,20211120,5
1033855,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-21,47,3015268.0,517109,0,10994,0,,,1.0,20211121,5
1033856,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-22,47,3015268.0,517245,136,10999,5,,,1.0,20211122,5
1033857,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-23,47,3015268.0,517351,106,11004,5,,,1.0,20211123,5
1033858,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-24,47,3015268.0,517448,97,11013,9,,,1.0,20211124,5
1033859,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-25,47,3015268.0,517533,85,11020,7,,,1.0,20211125,5
1033860,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-26,47,3015268.0,517608,75,11026,6,,,1.0,20211126,5
1033861,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-27,47,3015268.0,517608,0,11026,0,,,1.0,20211127,5
1033862,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-28,48,3015268.0,517608,0,11026,0,,,1.0,20211128,5
1033863,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-29,48,3015268.0,517746,138,11035,9,,,1.0,20211129,5
1033864,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-11-30,48,3015268.0,517746,0,11035,0,,,1.0,20211130,5
1033865,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-01,48,3015268.0,517894,148,11038,3,,,1.0,20211201,5
1033866,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-02,48,3015268.0,517977,83,11040,2,,,1.0,20211202,5
1033867,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-03,48,3015268.0,518062,85,11043,3,,,1.0,20211203,5
1033868,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-04,48,3015268.0,518062,0,11043,0,,,1.0,20211204,5
1033869,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-05,49,3015268.0,518062,0,11043,0,,,1.0,20211205,5
1033870,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-06,49,3015268.0,518144,82,11046,3,,,1.0,20211206,5
1033871,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-07,49,3015268.0,518206,62,11047,1,,,1.0,20211207,5
1033872,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-08,49,3015268.0,518258,52,11049,2,,,1.0,20211208,5
1033873,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-09,49,3015268.0,518309,51,11052,3,,,1.0,20211209,5
1033874,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-10,49,3015268.0,518345,36,11058,6,,,1.0,20211210,5
1033875,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-11,49,3015268.0,518345,0,11058,0,,,1.0,20211211,5
1033876,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-12,50,3015268.0,518345,0,11058,0,,,1.0,20211212,5
1033877,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-13,50,3015268.0,518430,85,11063,5,,,1.0,20211213,5
1033878,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-14,50,3015268.0,518471,41,11069,6,,,1.0,20211214,5
1033879,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-15,50,3015268.0,518502,31,11074,5,,,1.0,20211215,5
1033880,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-16,50,3015268.0,518532,30,11077,3,,,1.0,20211216,5
1033881,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-17,50,3015268.0,518571,39,11084,7,,,1.0,20211217,5
1033882,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-18,50,3015268.0,518571,0,11084,0,,,1.0,20211218,5
1033883,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-19,51,3015268.0,518571,0,11084,0,,,1.0,20211219,5
1033884,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-20,51,3015268.0,518644,73,11087,3,,,1.0,20211220,5
1033885,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-21,51,3015268.0,518686,42,11090,3,,,1.0,20211221,5
1033886,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-22,51,3015268.0,518728,42,11093,3,,,1.0,20211222,5
1033887,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-23,51,3015268.0,518788,60,11094,1,,,1.0,20211223,5
1033888,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-24,51,3015268.0,518878,90,11095,1,,,1.0,20211224,5
1033889,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-25,51,3015268.0,518878,0,11095,0,,,1.0,20211225,5
1033890,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-26,52,3015268.0,518878,0,11095,0,,,1.0,20211226,5
1033891,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-27,52,3015268.0,519103,225,11100,5,,,1.0,20211227,5
1033892,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-28,52,3015268.0,519196,93,11104,4,,,1.0,20211228,5
1033893,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-29,52,3015268.0,519346,150,11105,1,,,1.0,20211229,5
1033894,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-30,52,3015268.0,519546,200,11107,2,,,1.0,20211230,5
1033895,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-12-31,52,3015268.0,519811,265,11108,1,,,1.0,20211231,5
